Year,Time,Home Team,Home Score,Away Score,Away Team,Odd 1,Odd X,Odd 2
2023,19:00,America MG,3,4,Gremio,+129,+246,+208
2023,19:00,Palmeiras,1,0,Bahia,-278,+376,+811
2023,21:30,Santos,2,1,Coritiba,-149,+298,+409
2023,19:00,Vasco,1,2,Internacional,+120,+219,+258
2023,21:30,Cuiaba,0,1,Corinthians,+119,+204,+279
2023,21:30,Gremio,3,2,Flamengo RJ,+301,+231,+102
2023,20:00,Cruzeiro,3,0,Bahia,-105,+227,+344
2023,20:00,Palmeiras,5,0,Sao Paulo,+102,+220,+318
2023,19:00,Athletico-PR,3,2,America MG,-182,+324,+498
2023,19:00,Bragantino,1,2,Atletico-MG,-111,+238,+348
2023,19:00,Fluminense,5,3,Goias,-169,+307,+473
2023,18:30,Bragantino,1,0,Fluminense,-133,+279,+368
2023,18:30,Corinthians,1,1,America MG,+102,+229,+296
2023,18:30,Coritiba,0,2,Palmeiras,+369,+250,-122
2023,16:00,Atletico-MG,0,1,Cruzeiro,-115,+218,+409
2023,16:00,Flamengo RJ,1,0,Vasco,-149,+274,+449
2023,16:00,Internacional,7,1,Santos,-179,+292,+568
2023,15:00,Botafogo RJ,1,1,Athletico-PR,-118,+229,+375
2023,18:30,Bahia,2,0,Fortaleza,+112,+235,+258
2023,18:30,Cuiaba,1,1,Goias,-101,+218,+334
2023,18:30,Sao Paulo,3,0,Gremio,-167,+294,+501
2023,21:30,Fluminense,3,3,Corinthians,-159,+286,+475
2023,20:00,Santos,1,3,Bragantino,+212,+231,+135
2023,19:00,Cruzeiro,0,2,Flamengo RJ,+242,+218,+127
2023,19:00,Palmeiras,0,2,Atletico-MG,-128,+243,+424
2023,21:30,Bahia,1,0,Internacional,+106,+229,+289
2023,21:30,Goias,2,0,Sao Paulo,+252,+211,+127
2023,21:30,Vasco,1,0,Fortaleza,+129,+217,+237
2023,20:00,America MG,1,2,Botafogo RJ,+192,+224,+152
2023,20:00,Coritiba,0,3,Cuiaba,+150,+191,+227
2023,19:00,Gremio,1,2,Athletico-PR,+106,+231,+288
2023,21:00,Cuiaba,0,0,Cruzeiro,+140,+192,+247
2023,18:30,Athletico-PR,1,1,Bragantino,+160,+216,+185
2023,18:30,Atletico-MG,1,2,Coritiba,-278,+379,+844
2023,18:30,Fortaleza,3,2,America MG,-192,+328,+518
2023,16:00,Fluminense,0,2,Botafogo RJ,-102,+237,+303
2023,16:00,Internacional,3,2,Gremio,+127,+221,+237
2023,16:00,Palmeiras,1,2,Santos,-233,+334,+714
2023,21:00,Corinthians,1,1,Flamengo RJ,+239,+210,+133
2023,18:30,Vasco,0,0,Sao Paulo,+156,+213,+195
2023,16:00,Goias,4,6,Bahia,+140,+212,+222
2023,20:00,Botafogo RJ,1,1,Goias,-164,+269,+524
2023,18:30,Bragantino,2,1,Palmeiras,-133,+279,+376
2023,16:00,Coritiba,2,0,Athletico-PR,+254,+225,+118
2023,16:00,Cruzeiro,1,1,America MG,-143,+281,+404
2023,16:00,Santos,4,1,Vasco,+154,+211,+199
2023,21:00,Internacional,0,2,Atletico-MG,+269,+204,+124
2023,18:30,Cuiaba,3,0,Fluminense,+127,+206,+256
2023,18:30,Sao Paulo,2,1,Corinthians,-192,+285,+668
2023,16:00,Flamengo RJ,1,0,Bahia,-185,+321,+525
2023,16:00,Fortaleza,1,1,Gremio,+159,+225,+181
2023,19:00,Sao Paulo,2,1,Coritiba,-222,+348,+642
2023,20:00,America MG,0,1,Vasco,+181,+225,+154
2023,21:00,Atletico-MG,1,0,Cuiaba,-169,+254,+622
2023,20:00,Corinthians,1,0,Botafogo RJ,+186,+200,+174
2023,21:30,Gremio,1,0,Palmeiras,+206,+229,+139
2023,19:30,Athletico-PR,2,1,Internacional,-152,+269,+472
2023,19:00,Vasco,5,1,Coritiba,-172,+287,+536
2023,21:30,Fluminense,1,0,Cruzeiro,-118,+247,+355
2023,21:30,Sao Paulo,1,2,Fortaleza,+139,+220,+215
2023,19:00,Goias,0,0,Flamengo RJ,+196,+213,+156
2023,21:30,America MG,0,2,Bragantino,+198,+240,+140
2023,21:00,Corinthians,4,4,Gremio,+150,+209,+204
2023,20:00,Bahia,1,2,Santos,-149,+264,+455
2023,21:00,Atletico-MG,1,0,Botafogo RJ,+125,+220,+252
2023,16:00,Vasco,4,2,Fluminense,+247,+211,+129
2023,21:30,Palmeiras,1,0,Goias,-357,+450,+1079
2023,20:00,Cuiaba,2,2,America MG,-115,+241,+348
2023,21:30,Bragantino,2,0,Gremio,-137,+284,+378
2023,20:00,Coritiba,2,4,Bahia,+156,+219,+191
2023,19:00,Fortaleza,2,1,Corinthians,-169,+280,+544
2023,19:00,Santos,0,3,Cruzeiro,+136,+204,+237
2023,21:30,Flamengo RJ,0,3,Athletico-PR,-130,+259,+396
2023,21:30,Internacional,2,1,Sao Paulo,+156,+200,+208
2023,18:30,America MG,2,0,Santos,+117,+214,+264
2023,18:30,Bahia,1,1,Vasco,+106,+227,+281
2023,18:30,Cruzeiro,0,0,Bragantino,+142,+209,+217
2023,16:00,Corinthians,0,0,Palmeiras,+371,+217,-111
2023,16:00,Fluminense,1,0,Fortaleza,-112,+240,+334
2023,11:00,Gremio,2,0,Cuiaba,-152,+269,+472
2023,21:00,Botafogo RJ,1,2,Flamengo RJ,+147,+220,+202
2023,16:00,Athletico-PR,1,1,Atletico-MG,+138,+204,+236
2023,16:00,Goias,0,0,Internacional,+181,+189,+190
2023,19:00,Gremio,3,0,Cruzeiro,+100,+239,+298
2023,18:30,Athletico-PR,2,2,Fluminense,-128,+256,+386
2023,18:30,Fortaleza,3,1,Coritiba,-196,+311,+612
2023,18:30,Palmeiras,1,0,Vasco,-270,+387,+827
2023,16:00,America MG,2,1,Sao Paulo,+165,+223,+177
2023,16:00,Atletico-MG,2,0,Santos,-175,+267,+601
2023,16:00,Botafogo RJ,3,0,Bahia,-115,+254,+334
2023,11:00,Bragantino,2,0,Cuiaba,-145,+257,+473
2023,21:00,Corinthians,1,1,Goias,-101,+218,+332
2023,18:30,Flamengo RJ,0,0,Internacional,-217,+330,+649
2023,20:00,Goias,1,1,Athletico-PR,+195,+206,+159
2023,16:00,Bahia,4,0,Bragantino,+148,+227,+199
2023,16:00,Coritiba,2,3,Flamengo RJ,+291,+252,-105
2023,16:00,Santos,2,1,Gremio,+166,+217,+181
2023,11:00,Vasco,1,0,Atletico-MG,+179,+210,+177
2023,21:00,Cruzeiro,1,1,Corinthians,-116,+246,+367
2023,18:30,Cuiaba,0,2,Palmeiras,+254,+211,+123
2023,18:30,Fluminense,3,1,America MG,-200,+321,+607
2023,16:00,Internacional,0,1,Fortaleza,+137,+209,+225
2023,16:00,Sao Paulo,0,0,Botafogo RJ,-103,+244,+304
2023,20:00,Athletico-PR,2,0,Cuiaba,-114,+234,+367
2023,21:00,Bragantino,1,1,Vasco,-164,+273,+504
2023,19:00,Palmeiras,1,0,Cruzeiro,-175,+293,+501
2023,18:30,Flamengo RJ,1,1,Sao Paulo,-128,+266,+369
2023,18:30,Fortaleza,4,0,Santos,-185,+289,+608
2023,16:00,America MG,0,1,Goias,-104,+245,+301
2023,16:00,Corinthians,3,1,Coritiba,-139,+254,+438
2023,16:00,Gremio,2,1,Fluminense,+125,+231,+229
2023,11:00,Atletico-MG,1,0,Bahia,-169,+282,+539
2023,21:00,Botafogo RJ,3,1,Internacional,+129,+206,+250
2023,20:00,Cuiaba,3,0,Flamengo RJ,+196,+208,+160
2023,18:30,Bahia,3,1,America MG,-110,+261,+304
2023,18:30,Coritiba,0,1,Bragantino,+237,+227,+125
2023,18:30,Cruzeiro,0,0,Botafogo RJ,+131,+219,+231
2023,16:00,Sao Paulo,0,2,Atletico-MG,-108,+229,+345
2023,16:00,Vasco,1,0,Gremio,+169,+215,+179
2023,21:00,Fluminense,2,1,Palmeiras,+122,+231,+240
2023,18:30,Goias,1,0,Fortaleza,+173,+204,+184
2023,18:30,Internacional,2,2,Corinthians,+127,+195,+271
2023,16:00,Santos,1,1,Athletico-PR,+129,+204,+252
2023,18:30,Goias,1,1,Gremio,+175,+223,+167
2023,16:00,America MG,1,4,Palmeiras,+254,+240,+112
2023,16:00,Botafogo RJ,4,1,Coritiba,-152,+266,+474
2023,11:00,Sao Paulo,0,0,Bahia,-159,+271,+501
2023,21:00,Atletico-MG,1,2,Flamengo RJ,+120,+227,+250
2023,18:30,Corinthians,3,1,Vasco,+100,+212,+334
2023,18:30,Fortaleza,0,3,Bragantino,+124,+227,+239
2023,16:00,Athletico-PR,3,3,Cruzeiro,-119,+243,+367
2023,16:00,Fluminense,1,0,Santos,-185,+298,+591
2023,16:00,Internacional,1,2,Cuiaba,-123,+236,+409
2023,19:00,Coritiba,2,0,Fluminense,+236,+215,+129
2023,18:30,Vasco,0,2,Athletico-PR,+179,+213,+171
2023,16:00,Bragantino,0,0,Internacional,-133,+261,+405
2023,16:00,Cruzeiro,0,1,Goias,-185,+295,+585
2023,16:00,Santos,2,2,Botafogo RJ,+197,+195,+170
2023,21:00,Gremio,1,0,Atletico-MG,+139,+220,+217
2023,18:30,Bahia,0,0,Corinthians,+125,+209,+263
2023,18:30,Cuiaba,2,1,Sao Paulo,+183,+202,+175
2023,16:00,Flamengo RJ,1,1,America MG,-294,+416,+839
2023,16:00,Palmeiras,3,1,Fortaleza,-192,+312,+586
2023,20:00,Goias,0,0,Atletico-MG,+322,+240,-108
2023,18:30,Athletico-PR,2,0,Bahia,-175,+305,+482
2023,18:30,Internacional,0,0,Palmeiras,+181,+210,+168
2023,16:00,Fluminense,0,0,Flamengo RJ,+181,+229,+156
2023,16:00,Fortaleza,0,1,Cuiaba,-133,+254,+412
2023,16:00,Sao Paulo,4,1,Santos,-161,+262,+557
2023,11:00,Cruzeiro,0,0,Coritiba,-161,+284,+493
2023,21:00,Botafogo RJ,2,0,Bragantino,+110,+231,+278
2023,18:30,Fortaleza,1,0,Athletico-PR,-185,+294,+574
2023,18:30,Gremio,0,2,Botafogo RJ,-123,+258,+355
2023,16:00,Bragantino,0,0,Sao Paulo,-145,+274,+428
2023,16:00,Fluminense,2,0,Internacional,-110,+241,+344
2023,11:00,Santos,4,3,Goias,-109,+229,+351
2023,21:00,Palmeiras,1,1,Flamengo RJ,-114,+271,+301
2023,18:30,Atletico-MG,0,1,Corinthians,-130,+229,+444
2023,18:30,Coritiba,3,1,America MG,+114,+236,+249
2023,16:00,Cuiaba,1,1,Bahia,-128,+245,+411
2023,16:00,Vasco,0,1,Cruzeiro,+189,+218,+158
2023,20:00,Goias,1,2,Coritiba,+110,+222,+273
2023,18:30,Cuiaba,3,0,Santos,-104,+213,+354
2023,16:00,Athletico-PR,2,2,Palmeiras,+134,+216,+227
2023,16:00,Atletico-MG,2,2,America MG,-200,+299,+631
2023,16:00,Botafogo RJ,2,0,Vasco,-114,+240,+344
2023,11:00,Corinthians,0,1,Bragantino,+185,+194,+183
2023,21:00,Internacional,0,0,Cruzeiro,+108,+221,+283
2023,18:30,Bahia,1,2,Gremio,+175,+235,+158
2023,18:30,Flamengo RJ,2,0,Fortaleza,-169,+304,+463
2023,16:00,Sao Paulo,1,0,Fluminense,+112,+240,+246
2023,21:00,Vasco,1,0,Cuiaba,+121,+210,+265
2023,18:30,America MG,1,2,Internacional,+100,+239,+294
2023,18:30,Bragantino,2,0,Goias,-238,+361,+675
2023,18:30,Santos,2,3,Flamengo RJ,+238,+216,+127
2023,16:00,Gremio,5,1,Coritiba,-192,+326,+535
2023,16:00,Palmeiras,0,1,Botafogo RJ,-222,+354,+585
2023,21:00,Cruzeiro,1,0,Sao Paulo,+123,+222,+243
2023,18:30,Fluminense,2,1,Bahia,-185,+311,+537
2023,18:30,Fortaleza,2,1,Atletico-MG,+177,+206,+171
2023,16:00,Athletico-PR,1,0,Corinthians,-105,+217,+345
2023,21:30,Bragantino,4,0,Flamengo RJ,+208,+239,+134
2023,20:00,Coritiba,0,1,Internacional,+174,+198,+188
2023,20:00,Cuiaba,0,1,Botafogo RJ,+172,+200,+189
2023,20:00,Vasco,0,1,Goias,-111,+240,+349
2023,19:00,Gremio,3,1,America MG,-152,+295,+422
2023,21:30,Bahia,1,0,Palmeiras,+268,+240,+106
2023,21:30,Fluminense,1,1,Atletico-MG,+183,+215,+163
2023,20:00,Santos,0,2,Corinthians,+125,+194,+273
2023,19:00,Cruzeiro,0,1,Fortaleza,-108,+244,+311
2023,19:00,Sao Paulo,2,1,Athletico-PR,-128,+248,+392
2023,18:30,Flamengo RJ,3,0,Gremio,-167,+309,+450
2023,18:30,Goias,2,2,Fluminense,+250,+225,+119
2023,16:00,Internacional,2,1,Vasco,-122,+247,+375
2023,16:00,Sao Paulo,0,2,Palmeiras,+211,+225,+139
2023,11:00,America MG,2,2,Athletico-PR,+156,+223,+189
2023,21:00,Botafogo RJ,2,0,Fortaleza,+121,+224,+250
2023,18:30,Atletico-MG,1,1,Bragantino,-127,+240,+409
2023,18:30,Bahia,2,2,Cruzeiro,+179,+223,+162
2023,18:30,Corinthians,1,1,Cuiaba,-132,+227,+463
2023,16:00,Coritiba,0,0,Santos,+154,+191,+220
2023,20:00,Vasco,1,4,Flamengo RJ,+311,+261,-114
2023,18:30,Goias,0,1,Cuiaba,+125,+202,+263
2023,18:30,Palmeiras,3,1,Coritiba,-370,+461,+1102
2023,16:00,Fluminense,2,1,Bragantino,-133,+271,+380
2023,16:00,Gremio,2,1,Sao Paulo,+108,+227,+277
2023,21:00,Santos,1,1,Internacional,+138,+192,+250
2023,18:30,America MG,2,0,Corinthians,+179,+214,+167
2023,18:30,Athletico-PR,1,0,Botafogo RJ,+104,+241,+278
2023,18:30,Cruzeiro,0,1,Atletico-MG,+240,+209,+133
2023,16:00,Fortaleza,0,0,Bahia,-161,+291,+473
2023,19:00,Botafogo RJ,2,0,America MG,-128,+267,+368
2023,18:30,Atletico-MG,1,1,Palmeiras,+127,+225,+229
2023,18:30,Bragantino,2,0,Santos,-130,+245,+411
2023,16:00,Corinthians,2,0,Fluminense,+174,+214,+173
2023,16:00,Internacional,2,0,Bahia,+102,+250,+270
2023,21:00,Sao Paulo,2,1,Goias,-182,+292,+581
2023,18:30,Cuiaba,1,1,Coritiba,-118,+234,+372
2023,18:30,Flamengo RJ,1,1,Cruzeiro,-147,+275,+424
2023,16:00,Athletico-PR,1,2,Gremio,-152,+281,+453
2023,16:00,Fortaleza,2,0,Vasco,-149,+295,+413
2023,20:00,Cruzeiro,0,1,Cuiaba,-172,+280,+547
2023,18:30,Gremio,3,1,Internacional,+104,+227,+293
2023,16:00,Flamengo RJ,1,0,Corinthians,-238,+344,+742
2023,21:00,Santos,0,0,Palmeiras,+418,+257,-133
2023,18:30,America MG,2,1,Fortaleza,+190,+237,+148
2023,18:30,Botafogo RJ,1,0,Fluminense,+175,+229,+163
2023,18:30,Bragantino,2,0,Athletico-PR,-118,+261,+330
2023,18:30,Coritiba,1,2,Atletico-MG,+372,+243,-119
2023,18:30,Sao Paulo,4,2,Vasco,-119,+244,+366
2023,16:00,Bahia,1,1,Goias,-143,+271,+426
2023,18:30,America MG,0,4,Cruzeiro,+152,+238,+183
2023,18:30,Athletico-PR,3,2,Coritiba,-161,+271,+538
2023,18:30,Goias,2,1,Botafogo RJ,+221,+229,+131
2023,16:00,Corinthians,1,1,Sao Paulo,+150,+202,+215
2023,16:00,Gremio,0,0,Fortaleza,-109,+258,+311
2023,16:00,Vasco,0,1,Santos,-109,+227,+355
2023,21:00,Atletico-MG,2,0,Internacional,-172,+293,+529
2023,18:30,Fluminense,2,0,Cuiaba,-244,+376,+665
2023,18:30,Palmeiras,1,1,Bragantino,-172,+313,+486
2023,16:00,Bahia,2,3,Flamengo RJ,+209,+243,+131
2023,20:00,Fortaleza,0,0,Sao Paulo,-105,+237,+320
2023,19:30,Botafogo RJ,3,0,Corinthians,-114,+246,+343
2023,19:00,Coritiba,1,1,Vasco,+234,+208,+138
2023,21:30,Cruzeiro,0,2,Fluminense,+167,+217,+179
2023,21:30,Palmeiras,4,1,Gremio,-244,+368,+715
2023,20:00,Cuiaba,0,4,Atletico-MG,+274,+221,+114
2023,20:00,Flamengo RJ,2,0,Goias,-400,+500,+1064
2023,19:00,Bragantino,2,2,America MG,-125,+269,+353
2023,19:00,Internacional,0,2,Athletico-PR,-125,+250,+379
2023,19:00,Santos,3,0,Bahia,+127,+213,+248
2023,20:00,Corinthians,1,1,Fortaleza,+156,+208,+202
2023,18:30,Botafogo RJ,2,0,Atletico-MG,+254,+227,+118
2023,18:30,Goias,0,5,Palmeiras,+428,+292,-152
2023,18:30,Gremio,3,3,Bragantino,-108,+252,+313
2023,16:00,Athletico-PR,2,1,Flamengo RJ,+191,+221,+154
2023,16:00,Bahia,3,1,Coritiba,-137,+268,+408
2023,16:00,Sao Paulo,2,0,Internacional,+106,+243,+275
2023,11:00,America MG,1,2,Cuiaba,-135,+272,+396
2023,21:00,Fluminense,1,1,Vasco,-133,+275,+379
2023,16:00,Cruzeiro,2,1,Santos,-139,+260,+434
2023,20:00,Vasco,0,1,Bahia,-130,+270,+371
2023,18:30,Cuiaba,1,2,Gremio,+175,+212,+177
2023,18:30,Internacional,1,0,Goias,-164,+291,+483
2023,16:00,Flamengo RJ,2,3,Botafogo RJ,-167,+298,+473
2023,21:00,Atletico-MG,2,1,Athletico-PR,-161,+271,+533
2023,18:30,Bragantino,0,3,Cruzeiro,-109,+248,+323
2023,18:30,Palmeiras,2,1,Corinthians,-189,+295,+634
2023,18:30,Santos,3,2,America MG,+133,+218,+231
2023,16:30,Coritiba,1,1,Sao Paulo,+206,+213,+150
2023,16:30,Fortaleza,4,2,Fluminense,+129,+229,+231
2023,20:00,Bahia,1,2,Botafogo RJ,+108,+227,+279
2023,19:00,Goias,3,1,Corinthians,+212,+196,+159
2023,18:30,Coritiba,0,3,Fortaleza,+168,+217,+181
2023,16:00,Santos,0,0,Atletico-MG,+229,+211,+138
2023,16:00,Vasco,2,2,Palmeiras,+229,+217,+134
2023,11:00,Internacional,2,1,Flamengo RJ,+175,+225,+167
2023,21:00,Cruzeiro,1,0,Gremio,+141,+219,+216
2023,18:30,Cuiaba,1,1,Bragantino,+156,+208,+199
2023,18:30,Sao Paulo,3,0,America MG,-114,+245,+346
2023,16:00,Fluminense,2,0,Athletico-PR,-200,+322,+603
2023,18:30,Gremio,1,0,Santos,-128,+245,+408
2023,16:00,Corinthians,2,1,Cruzeiro,-130,+248,+411
2023,16:00,Flamengo RJ,3,0,Coritiba,-256,+383,+739
2023,21:00,Atletico-MG,1,2,Vasco,-123,+254,+371
2023,18:30,Athletico-PR,2,0,Goias,-159,+264,+532
2023,18:30,Botafogo RJ,2,1,Sao Paulo,+141,+210,+220
2023,18:30,Bragantino,2,1,Bahia,-118,+264,+330
2023,18:30,Fortaleza,1,1,Internacional,-109,+252,+315
2023,16:00,America MG,0,3,Fluminense,+152,+229,+188
2023,16:00,Palmeiras,2,1,Cuiaba,-278,+408,+758
